Popular Baby Names, All Males, 2008 

Year of Birth 	Gender 	Child First Name 	Count 	Rank 
2008 	MALE 	ARIEL 	36 	81 2008 	MALE 	LEONARDO 	36 	81 2008 	MALE 	FRANCISCO 	35 	82 2008 	MALE 	JULIO 	35 	82 2008 	MALE 	MARCUS 	35 	82 2008 	MALE 	PEDRO 	35 	82 2008 	MALE 	NATHAN 	34 	83 2008 	MALE 	DAMIEN 	33 	84 2008 	MALE 	DEVIN 	33 	84 2008 	MALE 	JULIUS 	33 	84 2008 	MALE 	ADAM 	32 	85 2008 	MALE 	SERGIO 	31 	86 2008 	MALE 	DANNY 	30 	87 2008 	MALE 	JARIEL 	30 	87 2008 	MALE 	KELVIN 	30 	87 2008 	MALE 	GAEL 	29 	88 2008 	MALE 	JAKE 	29 	88 2008 	MALE 	JAYSON 	29 	88 2008 	MALE 	KENNY 	29 	88 2008 	MALE 	MAX 	29 	88 2008 	MALE 	OLIVER 	29 	88 2008 	MALE 	RAYMOND 	29 	88 2008 	MALE 	YANDEL 	29 	88 2008 	MALE 	ABRAHAM 	28 	89 2008 	MALE 	JOAQUIN 	28 	89 2008 	MALE 	MARIO 	28 	89 2008 	MALE 	BRYANT 	27 	90 2008 	MALE 	CALEB 	27 	90 2008 	MALE 	ERIK 	27 	90 2008 	MALE 	ALBERT 	26 	91 2008 	MALE 	AXEL 	26 	91 2008 	MALE 	BENJAMIN 	26 	91 2008 	MALE 	PABLO 	26 	91 2008 	MALE 	CRISTOPHER 	25 	92 2008 	MALE 	ENRIQUE 	25 	92 2008 	MALE 	MATEO 	25 	92 2008 	MALE 	NELSON 	25 	92 2008 	MALE 	NOEL 	25 	92 2008 	MALE 	RAUL 	25 	92 2008 	MALE 	ANDERSON 	24 	93 2008 	MALE 	JEAN 	24 	93 2008 	MALE 	MARK 	24 	93 2008 	MALE 	MATHEW 	24 	93 2008 	MALE 	PETER 	24 	93 2008 	MALE 	YAHIR 	24 	93 2008 	MALE 	ELVIS 	23 	94 2008 	MALE 	ISMAEL 	23 	94 2008 	MALE 	JADIEL 	23 	94 2008 	MALE 	ZACHARY 	23 	94 2008 	MALE 	ADRIEL 	22 	95 2008 	MALE 	FRANKLIN 	22 	95 2008 	MALE 	JAIME 	22 	95 2008 	MALE 	JIMMY 	22 	95 2008 	MALE 	JOHNATHAN 	22 	95 2008 	MALE 	JUSTICE 	22 	95 2008 	MALE 	KYLE 	22 	95 2008 	MALE 	MARCO 	22 	95 

2008 	MALE 	MARVIN 	22 	95 
2008 	MALE 	ROBERTO 	22 	95 2008 	MALE 	RODRIGO 	22 	95 2008 	MALE 	AMIR 	21 	96 2008 	MALE 	EDDIE 	21 	96 2008 	MALE 	GEORGE 	21 	96 2008 	MALE 	JEFFERSON 	21 	96 2008 	MALE 	LIAM 	21 	96 2008 	MALE 	MOISES 	21 	96 2008 	MALE 	DARIEL 	20 	97 2008 	MALE 	DARWIN 	20 	97 2008 	MALE 	MASON 	20 	97 2008 	MALE 	SAUL 	20 	97 2008 	MALE 	ADONIS 	19 	98 2008 	MALE 	ANGELO 	19 	98 2008 	MALE 	ESTEBAN 	19 	98 2008 	MALE 	MARLON 	19 	98 2008 	MALE 	ALLEN 	18 	99 2008 	MALE 	GAVIN 	18 	99 2008 	MALE 	JAYLEN 	18 	99 2008 	MALE 	MARC 	18 	99 2008 	MALE 	MELVIN 	18 	99 2008 	MALE 	PAUL 	18 	99 2008 	MALE 	YARIEL 	18 	99 2008 	MALE 	ALBERTO 	17 	100 2008 	MALE 	BYRON 	17 	100 2008 	MALE 	DANTE 	17 	100 2008 	MALE 	EMILIO 	17 	100 2008 	MALE 	FELIX 	17 	100 2008 	MALE 	FRANK 	17 	100 2008 	MALE 	FREDDY 	17 	100 2008 	MALE 	JAY 	17 	100 2008 	MALE 	KAYDEN 	17 	100 2008 	MALE 	SHAWN 	17 	100 2008 	MALE 	ABEL 	16 	101 2008 	MALE 	BRANDEN 	16 	101 2008 	MALE 	BRUCE 	16 	101 2008 	MALE 	ELI 	16 	101 2008 	MALE 	GIOVANI 	16 	101 2008 	MALE 	GUSTAVO 	16 	101 2008 	MALE 	JACK 	16 	101 2008 	MALE 	JOHNNY 	16 	101 2008 	MALE 	MARTIN 	16 	101 2008 	MALE 	ORLANDO 	16 	101 2008 	MALE 	URIEL 	16 	101 2008 	MALE 	ALVIN 	15 	102 2008 	MALE 	CHARLES 	15 	102 2008 	MALE 	DERICK 	15 	102 2008 	MALE 	DOMINIC 	15 	102 2008 	MALE 	ISRAEL 	15 	102 2008 	MALE 	JAEDEN 	15 	102 2008 	MALE 	LEONEL 	15 	102 2008 	MALE 	LOUIS 	15 	102 2008 	MALE 	MAXIMUS 	15 	102 2008 	MALE 	PATRICK 	15 	102 2008 	MALE 	STEVE 	15 	102 2008 	MALE 	TOMAS 	15 	102 2008 	MALE 	DENNIS 	14 	103 

2008 	MALE 	ELVIN 	14 	103 
2008 	MALE 	ROGER 	14 	103 2008 	MALE 	RUBEN 	14 	103 2008 	MALE 	TIMOTHY 	14 	103 2008 	MALE 	YADIEL 	14 	103 2008 	MALE 	ANDRE 	13 	104 2008 	MALE 	ARMANDO 	13 	104 2008 	MALE 	BRADLEY 	13 	104 2008 	MALE 	CHARLIE 	13 	104 2008 	MALE 	ELIAN 	13 	104 2008 	MALE 	GARY 	13 	104 2008 	MALE 	GUILLERMO 	13 	104 2008 	MALE 	ISIAH 	13 	104 2008 	MALE 	JAIRO 	13 	104 2008 	MALE 	LENNY 	13 	104 2008 	MALE 	LEO 	13 	104 2008 	MALE 	LORENZO 	13 	104 2008 	MALE 	ROMEO 	13 	104 2008 	MALE 	AADEN 	12 	105 2008 	MALE 	ARMANI 	12 	105 2008 	MALE 	EDDY 	12 	105 2008 	MALE 	FELIPE 	12 	105 2008 	MALE 	JAEL 	12 	105 2008 	MALE 	JOAN 	12 	105 2008 	MALE 	JORDY 	12 	105 2008 	MALE 	KADEN 	12 	105 2008 	MALE 	MISAEL 	12 	105 2008 	MALE 	NIKOLAS 	12 	105 2008 	MALE 	PRINCE 	12 	105 2008 	MALE 	REY 	12 	105 2008 	MALE 	RICKY 	12 	105 2008 	MALE 	RONALD 	12 	105 2008 	MALE 	WILSON 	12 	105 2008 	MALE 	ADEN 	11 	106 2008 	MALE 	ALDO 	11 	106 2008 	MALE 	ALFREDO 	11 	106 2008 	MALE 	AUSTIN 	11 	106 2008 	MALE 	DARREN 	11 	106 2008 	MALE 	DONOVAN 	11 	106 2008 	MALE 	ERNESTO 	11 	106 2008 	MALE 	HUGO 	11 	106 2008 	MALE 	ISAIAS 	11 	106 2008 	MALE 	JAYCOB 	11 	106 2008 	MALE 	JESSE 	11 	106 2008 	MALE 	JHONNY 	11 	106 2008 	MALE 	JONAS 	11 	106 2008 	MALE 	JUNIOR 	11 	106 2008 	MALE 	MATIAS 	11 	106 2008 	MALE 	MAURICIO 	11 	106 2008 	MALE 	MIKE 	11 	106 2008 	MALE 	RAMON 	11 	106 2008 	MALE 	ULISES 	11 	106 2008 	MALE 	VINCENT 	11 	106 2008 	MALE 	ALLAN 	10 	107 2008 	MALE 	ARTURO 	10 	107 2008 	MALE 	DARIUS 	10 	107 2008 	MALE 	DENZEL 	10 	107 2008 	MALE 	EMIL 	10 	107 

2008 	MALE 	ENMANUEL 	10 	107 
2008 	MALE 	EZEKIEL 	10 	107 2008 	MALE 	FABIAN 	10 	107 2008 	MALE 	GEOVANNY 	10 	107 2008 	MALE 	GREGORY 	10 	107 2008 	MALE 	JOHANN 	10 	107 2008 	MALE 	LUKE 	10 	107 2008 	MALE 	MALACHI 	10 	107 2008 	MALE 	MAURICE 	10 	107 2008 	MALE 	MAXWELL 	10 	107 2008 	MALE 	PHILLIP 	10 	107 2008 	MALE 	ZION 	10 	107 

Popular Baby Names, Hispanic Females, 2008 

Year of Birth 	Gender 	Child First Name 	Count 	Rank 

2008 	FEMALE 	ASHLEY 	263 	1
2008 	FEMALE 	ISABELLA 	227 	2
2008 	FEMALE 	EMILY 	206 	3
2008 	FEMALE 	BRIANNA 	174 	4
2008 	FEMALE 	MIA 	162 	5
2008 	FEMALE 	SAMANTHA 	142 	6
2008 	FEMALE 	SOPHIA 	130 	7
2008 	FEMALE 	MELANIE 	129 	8
2008 	FEMALE 	GENESIS 	119 	9
2008 	FEMALE 	KIMBERLY 	118 	10 
2008 	FEMALE 	ANGELINA 	117 	11 
2008 	FEMALE 	MADISON 	111 	12 
2008 	FEMALE 	GABRIELLA 	110 	13 
2008 	FEMALE 	CAMILA 	106 	14 
2008 	FEMALE 	JENNIFER 	97 	15 
2008 	FEMALE 	ALYSSA 	95 	16 
2008 	FEMALE 	SOFIA 	95 	16 
2008 	FEMALE 	ARIANNA 	87 	17 
2008 	FEMALE 	HAILEY 	87 	17 
2008 	FEMALE 	MARIA 	87 	17 
2008 	FEMALE 	KAYLA 	86 	18 
2008 	FEMALE 	ABIGAIL 	83 	19 
2008 	FEMALE 	GABRIELA 	81 	20 
2008 	FEMALE 	VICTORIA 	80 	21 
2008 	FEMALE 	STEPHANIE 	79 	22 
2008 	FEMALE 	ALLISON 	77 	23 
2008 	FEMALE 	VANESSA 	77 	23 
2008 	FEMALE 	EMMA 	76 	24 
2008 	FEMALE 	DANIELA 	75 	25 
2008 	FEMALE 	EVELYN 	75 	25 
2008 	FEMALE 	NICOLE 	75 	25 
2008 	FEMALE 	ADRIANA 	73 	26 
2008 	FEMALE 	DIANA 	73 	26 
2008 	FEMALE 	GIANNA 	72 	27 
2008 	FEMALE 	NATALIE 	71 	28 
2008 	FEMALE 	MICHELLE 	70 	29 
2008 	FEMALE 	ANDREA 	69 	30 
2008 	FEMALE 	ALEXA 	68 	31 
2008 	FEMALE 	ARIANA 	67 	32 
2008 	FEMALE 	SARAH 	66 	33 
2008 	FEMALE 	AMY 	65 	34 
2008 	FEMALE 	JESSICA 	65 	34 
2008 	FEMALE 	ELIZABETH 	64 	35 
2008 	FEMALE 	JOCELYN 	64 	35 
2008 	FEMALE 	VALENTINA 	64 	35 
2008 	FEMALE 	VALERIA 	64 	35 
2008 	FEMALE 	EMELY 	63 	36 
2008 	FEMALE 	ALEXANDRA 	62 	37 
2008 	FEMALE 	DESTINY 	62 	37 
2008 	FEMALE 	LESLIE 	62 	37 
2008 	FEMALE 	KIARA 	61 	38 
2008 	FEMALE 	ISABEL 	60 	39 
2008 	FEMALE 	KATHERINE 	58 	40 

2008 	FEMALE 	LEAH 	58 	40 
2008 	FEMALE 	OLIVIA 	58 	40 2008 	FEMALE 	JASMINE 	57 	41 2008 	FEMALE 	JAYLENE 	57 	41 2008 	FEMALE 	KAREN 	57 	41 2008 	FEMALE 	AMANDA 	53 	42 2008 	FEMALE 	VALERIE 	52 	43 2008 	FEMALE 	JAYLEEN 	51 	44 2008 	FEMALE 	KAYLEE 	47 	45 2008 	FEMALE 	MELISSA 	47 	45 2008 	FEMALE 	JASLENE 	46 	46 2008 	FEMALE 	BRIANA 	45 	47 2008 	FEMALE 	JADE 	45 	47 2008 	FEMALE 	MYA 	45 	47 2008 	FEMALE 	SERENITY 	45 	47 2008 	FEMALE 	CHELSEA 	44 	48 2008 	FEMALE 	JAZMIN 	43 	49 2008 	FEMALE 	ANA 	42 	50 2008 	FEMALE 	MARIAH 	42 	50 2008 	FEMALE 	SAVANNAH 	42 	50 2008 	FEMALE 	MILEY 	41 	51 2008 	FEMALE 	AMBER 	40 	52 2008 	FEMALE 	JADA 	40 	52 2008 	FEMALE 	KAITLYN 	40 	52 2008 	FEMALE 	CHLOE 	39 	53 2008 	FEMALE 	JAYLA 	39 	53 2008 	FEMALE 	KARLA 	39 	53 2008 	FEMALE 	AVA 	38 	54 2008 	FEMALE 	GISELLE 	38 	54 2008 	FEMALE 	DAISY 	37 	55 2008 	FEMALE 	DANNA 	37 	55 2008 	FEMALE 	JACQUELINE 	37 	55 2008 	FEMALE 	AALIYAH 	36 	56 2008 	FEMALE 	ALISON 	36 	56 2008 	FEMALE 	ANGELICA 	36 	56 2008 	FEMALE 	KELLY 	36 	56 2008 	FEMALE 	NATALIA 	35 	57 2008 	FEMALE 	DULCE 	33 	58 2008 	FEMALE 	LESLY 	33 	58 2008 	FEMALE 	SABRINA 	33 	58 2008 	FEMALE 	JASMIN 	32 	59 2008 	FEMALE 	LAYLA 	32 	59 2008 	FEMALE 	MAKAYLA 	32 	59 2008 	FEMALE 	ANGIE 	31 	60 2008 	FEMALE 	MAYA 	31 	60 2008 	FEMALE 	NAOMI 	31 	60 2008 	FEMALE 	ALICIA 	30 	61 2008 	FEMALE 	KATELYN 	30 	61 2008 	FEMALE 	LEILANI 	30 	61 2008 	FEMALE 	TIFFANY 	30 	61 2008 	FEMALE 	ESMERALDA 	29 	62 2008 	FEMALE 	GUADALUPE 	29 	62 2008 	FEMALE 	JULIA 	29 	62 2008 	FEMALE 	RIHANNA 	29 	62 2008 	FEMALE 	EVA 	28 	63 2008 	FEMALE 	JULISSA 	28 	63 2008 	FEMALE 	ANGELA 	27 	64 2008 	FEMALE 	DELILAH 	27 	64 

2008 	FEMALE 	JOSELYN 	27 	64 
2008 	FEMALE 	JULIANA 	27 	64 2008 	FEMALE 	NATHALIE 	27 	64 2008 	FEMALE 	NEVAEH 	27 	64 2008 	FEMALE 	SARA 	27 	64 2008 	FEMALE 	TATIANA 	27 	64 2008 	FEMALE 	CATHERINE 	26 	65 2008 	FEMALE 	CIARA 	26 	65 2008 	FEMALE 	DANIELLA 	26 	65 2008 	FEMALE 	GRACE 	26 	65 2008 	FEMALE 	JAZLENE 	26 	65 2008 	FEMALE 	MARIANA 	26 	65 2008 	FEMALE 	ALEJANDRA 	25 	66 2008 	FEMALE 	CRYSTAL 	25 	66 2008 	FEMALE 	ELIANA 	25 	66 2008 	FEMALE 	HANNAH 	25 	66 2008 	FEMALE 	JAYLIN 	25 	66 2008 	FEMALE 	LIZBETH 	25 	66 2008 	FEMALE 	SCARLETT 	25 	66 2008 	FEMALE 	DENISE 	24 	67 2008 	FEMALE 	ERIKA 	24 	67 2008 	FEMALE 	KATIE 	24 	67 2008 	FEMALE 	LEILA 	24 	67 2008 	FEMALE 	LUNA 	24 	67 2008 	FEMALE 	MADELINE 	24 	67 2008 	FEMALE 	RACHEL 	24 	67 2008 	FEMALE 	AMAYA 	23 	68 2008 	FEMALE 	AMELIA 	23 	68 2008 	FEMALE 	CHRISTINA 	23 	68 2008 	FEMALE 	DAYANA 	23 	68 2008 	FEMALE 	KARINA 	23 	68 2008 	FEMALE 	WENDY 	23 	68 2008 	FEMALE 	ZOE 	23 	68 2008 	FEMALE 	ALANA 	22 	69 2008 	FEMALE 	ALLISSON 	22 	69 2008 	FEMALE 	JAZLYN 	22 	69 2008 	FEMALE 	LILIANA 	22 	69 2008 	FEMALE 	ALEXIS 	21 	70 2008 	FEMALE 	BIANCA 	21 	70 2008 	FEMALE 	BRENDA 	21 	70 2008 	FEMALE 	BRITNEY 	21 	70 2008 	FEMALE 	LAILA 	21 	70 2008 	FEMALE 	NATASHA 	21 	70 2008 	FEMALE 	ADRIANNA 	20 	71 2008 	FEMALE 	ALLYSON 	20 	71 2008 	FEMALE 	ALONDRA 	20 	71 2008 	FEMALE 	HELEN 	20 	71 2008 	FEMALE 	JAYDA 	20 	71 2008 	FEMALE 	KAYLEEN 	20 	71 2008 	FEMALE 	MELODY 	20 	71 2008 	FEMALE 	NATALY 	20 	71 2008 	FEMALE 	ALIYAH 	19 	72 2008 	FEMALE 	ANALIA 	19 	72 2008 	FEMALE 	CARLA 	19 	72 2008 	FEMALE 	DAYANARA 	19 	72 2008 	FEMALE 	FAITH 	19 	72 2008 	FEMALE 	HALEY 	19 	72 2008 	FEMALE 	KAMILA 	19 	72 

2008 	FEMALE 	LIA 	19 	72 
2008 	FEMALE 	MADELYN 	19 	72 2008 	FEMALE 	MILAGROS 	19 	72 2008 	FEMALE 	SHERLYN 	19 	72 2008 	FEMALE 	CINDY 	18 	73 2008 	FEMALE 	ELENA 	18 	73 2008 	FEMALE 	HEAVEN 	18 	73 2008 	FEMALE 	ISABELLE 	18 	73 2008 	FEMALE 	KRYSTAL 	18 	73 2008 	FEMALE 	LAUREN 	18 	73 2008 	FEMALE 	MELANY 	18 	73 2008 	FEMALE 	NAYELI 	18 	73 2008 	FEMALE 	SARAI 	18 	73 2008 	FEMALE 	YASMIN 	18 	73 2008 	FEMALE 	ALINA 	17 	74 2008 	FEMALE 	ANAYA 	17 	74 2008 	FEMALE 	CAROLINA 	17 	74 2008 	FEMALE 	CYNTHIA 	17 	74 2008 	FEMALE 	ELLA 	17 	74 2008 	FEMALE 	HILLARY 	17 	74 2008 	FEMALE 	JAELYN 	17 	74 2008 	FEMALE 	JAMIE 	17 	74 2008 	FEMALE 	KYLIE 	17 	74 2008 	FEMALE 	LAURA 	17 	74 2008 	FEMALE 	LUCIA 	17 	74 2008 	FEMALE 	MIKAYLA 	17 	74 2008 	FEMALE 	MIRANDA 	17 	74 2008 	FEMALE 	SANDRA 	17 	74 2008 	FEMALE 	APRIL 	16 	75 2008 	FEMALE 	BRYANNA 	16 	75 2008 	FEMALE 	DAMARIS 	16 	75 2008 	FEMALE 	ISABELA 	16 	75 2008 	FEMALE 	ITZEL 	16 	75 2008 	FEMALE 	MARILYN 	16 	75 2008 	FEMALE 	MEGAN 	16 	75 2008 	FEMALE 	MELINA 	16 	75 2008 	FEMALE 	PAOLA 	16 	75 2008 	FEMALE 	REBECCA 	16 	75 2008 	FEMALE 	ROSA 	16 	75 2008 	FEMALE 	SHIRLEY 	16 	75 2008 	FEMALE 	STACY 	16 	75 2008 	FEMALE 	ANGELINE 	15 	76 2008 	FEMALE 	ANNA 	15 	76 2008 	FEMALE 	AYLIN 	15 	76 2008 	FEMALE 	EILEEN 	15 	76 2008 	FEMALE 	HEIDI 	15 	76 2008 	FEMALE 	HEIDY 	15 	76 2008 	FEMALE 	JOHANNA 	15 	76 2008 	FEMALE 	JULIETTE 	15 	76 2008 	FEMALE 	KAYLIE 	15 	76 2008 	FEMALE 	LIANA 	15 	76 2008 	FEMALE 	LINDSAY 	15 	76 2008 	FEMALE 	LUZ 	15 	76 2008 	FEMALE 	RAQUEL 	15 	76 2008 	FEMALE 	RUBY 	15 	76 2008 	FEMALE 	STEPHANY 	15 	76 2008 	FEMALE 	ANIYAH 	14 	77 2008 	FEMALE 	ASHLY 	14 	77 

2008 	FEMALE 	AUDREY 	14 	77 
2008 	FEMALE 	BREANNA 	14 	77 2008 	FEMALE 	CHANEL 	14 	77 2008 	FEMALE 	ERICA 	14 	77 2008 	FEMALE 	GLORIA 	14 	77 2008 	FEMALE 	IMANI 	14 	77 2008 	FEMALE 	JAQUELINE 	14 	77 2008 	FEMALE 	JASLYN 	14 	77 2008 	FEMALE 	JAZMINE 	14 	77 2008 	FEMALE 	KEIRA 	14 	77 2008 	FEMALE 	LIZ 	14 	77 2008 	FEMALE 	SIENNA 	14 	77 2008 	FEMALE 	SKYLA 	14 	77 2008 	FEMALE 	VALERY 	14 	77 2008 	FEMALE 	YARETZI 	14 	77 2008 	FEMALE 	ALISHA 	13 	78 2008 	FEMALE 	ALISSON 	13 	78 2008 	FEMALE 	ANGELIQUE 	13 	78 2008 	FEMALE 	ARIEL 	13 	78 2008 	FEMALE 	BELINDA 	13 	78 2008 	FEMALE 	BELLA 	13 	78 2008 	FEMALE 	CARMEN 	13 	78 2008 	FEMALE 	GABRIELLE 	13 	78 2008 	FEMALE 	JENNY 	13 	78 2008 	FEMALE 	KATELYNN 	13 	78 2008 	FEMALE 	MARLENE 	13 	78 2008 	FEMALE 	MARY 	13 	78 2008 	FEMALE 	PRISCILLA 	13 	78 2008 	FEMALE 	SHAILA 	13 	78 2008 	FEMALE 	CRISTINA 	12 	79 2008 	FEMALE 	IZABELLA 	12 	79 2008 	FEMALE 	JANELLE 	12 	79 2008 	FEMALE 	JENNA 	12 	79 2008 	FEMALE 	JULIET 	12 	79 2008 	FEMALE 	KASSANDRA 	12 	79 2008 	FEMALE 	KEYLA 	12 	79 2008 	FEMALE 	LILY 	12 	79 2008 	FEMALE 	MIRIAM 	12 	79 2008 	FEMALE 	MONICA 	12 	79 2008 	FEMALE 	PAULA 	12 	79 2008 	FEMALE 	PERLA 	12 	79 2008 	FEMALE 	ROSELYN 	12 	79 2008 	FEMALE 	SHEILA 	12 	79 2008 	FEMALE 	SHERLY 	12 	79 2008 	FEMALE 	SHEYLA 	12 	79 2008 	FEMALE 	SOPHIE 	12 	79 2008 	FEMALE 	VANESA 	12 	79 2008 	FEMALE 	VERONICA 	12 	79 2008 	FEMALE 	ABRIL 	11 	80 2008 	FEMALE 	ALICE 	11 	80 2008 	FEMALE 	ANGELY 	11 	80 2008 	FEMALE 	AUBREY 	11 	80 2008 	FEMALE 	CELESTE 	11 	80 2008 	FEMALE 	CHARLIZE 	11 	80 2008 	FEMALE 	CLAUDIA 	11 	80 2008 	FEMALE 	CRISTAL 	11 	80 2008 	FEMALE 	DANIELLE 	11 	80 2008 	FEMALE 	FATIMA 	11 	80 

2008 	FEMALE 	HAYLEE 	11 	80 
2008 	FEMALE 	IVETTE 	11 	80 2008 	FEMALE 	JACKELINE 	11 	80 2008 	FEMALE 	JAYLYNN 	11 	80 2008 	FEMALE 	KIANA 	11 	80 2008 	FEMALE 	LITZY 	11 	80 2008 	FEMALE 	MADISYN 	11 	80 2008 	FEMALE 	NANCY 	11 	80 2008 	FEMALE 	NATHALY 	11 	80 2008 	FEMALE 	SASHA 	11 	80 2008 	FEMALE 	STACEY 	11 	80 2008 	FEMALE 	SUMMER 	11 	80 2008 	FEMALE 	SURI 	11 	80 2008 	FEMALE 	TRINITY 	11 	80 2008 	FEMALE 	ALISSA 	10 	81 2008 	FEMALE 	ANGEL 	10 	81 2008 	FEMALE 	ARACELI 	10 	81 2008 	FEMALE 	ARYANNA 	10 	81 2008 	FEMALE 	BETSY 	10 	81 2008 	FEMALE 	BRITTANY 	10 	81 2008 	FEMALE 	CAMILLE 	10 	81 2008 	FEMALE 	DAPHNE 	10 	81 2008 	FEMALE 	DENISSE 	10 	81 2008 	FEMALE 	ELIANNA 	10 	81 2008 	FEMALE 	ELIZA 	10 	81 2008 	FEMALE 	ISIS 	10 	81 2008 	FEMALE 	JANELLY 	10 	81 2008 	FEMALE 	JANICE 	10 	81 2008 	FEMALE 	JASLEEN 	10 	81 2008 	FEMALE 	JULIANNA 	10 	81 2008 	FEMALE 	KAYLIN 	10 	81 2008 	FEMALE 	LEANNA 	10 	81 2008 	FEMALE 	LESLEY 	10 	81 2008 	FEMALE 	LIANNA 	10 	81 2008 	FEMALE 	LUCY 	10 	81 2008 	FEMALE 	MARELY 	10 	81 2008 	FEMALE 	MONSERRAT 	10 	81 2008 	FEMALE 	NOELIA 	10 	81 2008 	FEMALE 	NYLA 	10 	81 2008 	FEMALE 	PAMELA 	10 	81 2008 	FEMALE 	PENELOPE 	10 	81 2008 	FEMALE 	PEYTON 	10 	81 2008 	FEMALE 	RASHEL 	10 	81 2008 	FEMALE 	RUTH 	10 	81 2008 	FEMALE 	SELENA 	10 	81 2008 	FEMALE 	SYDNEY 	10 	81 2008 	FEMALE 	YESENIA 	10 	81 

Popular Baby Names, Asian Males, 2008 

Year of Birth 	Gender 	Child First Name 	Count 	Rank 

2008 	MALE 	RYAN 	213 	1
2008 	MALE 	ERIC 	125 	2
2008 	MALE 	JASON 	119 	3
2008 	MALE 	MATTHEW 	119 	3
2008 	MALE 	DANIEL 	118 	4
2008 	MALE 	ETHAN 	116 	5
2008 	MALE 	KEVIN 	110 	6
2008 	MALE 	JUSTIN 	104 	7
2008 	MALE 	IVAN 	101 	8
2008 	MALE 	VINCENT 	95 	9
2008 	MALE 	KYLE 	88 	10 
2008 	MALE 	WILLIAM 	86 	11 
2008 	MALE 	ANDREW 	70 	12 
2008 	MALE 	BRIAN 	69 	13 
2008 	MALE 	EVAN 	69 	13 
2008 	MALE 	JAYDEN 	63 	14 
2008 	MALE 	ANDY 	62 	15 
2008 	MALE 	MUHAMMAD 	60 	16 
2008 	MALE 	LEO 	58 	17 
2008 	MALE 	LUCAS 	57 	18 
2008 	MALE 	BRANDON 	54 	19 
2008 	MALE 	ALEX 	52 	20 
2008 	MALE 	MOHAMMAD 	52 	20 
2008 	MALE 	ANTHONY 	51 	21 
2008 	MALE 	AARON 	50 	22 
2008 	MALE 	BENJAMIN 	50 	22 
2008 	MALE 	MICHAEL 	50 	22 
2008 	MALE 	DAVID 	49 	23 
2008 	MALE 	DYLAN 	49 	23 
2008 	MALE 	JONATHAN 	48 	24 
2008 	MALE 	RAYMOND 	47 	25 
2008 	MALE 	JOSHUA 	46 	26 
2008 	MALE 	ALVIN 	42 	27 
2008 	MALE 	AIDEN 	41 	28 
2008 	MALE 	NATHAN 	41 	28 
2008 	MALE 	AIDAN 	39 	29 
2008 	MALE 	ALEXANDER 	39 	29 
2008 	MALE 	JERRY 	39 	29 
2008 	MALE 	JACOB 	37 	30 
2008 	MALE 	JEFFREY 	36 	31 
2008 	MALE 	ANSON 	35 	32 
2008 	MALE 	NOAH 	35 	32 
2008 	MALE 	JAMES 	34 	33 
2008 	MALE 	OWEN 	34 	33 
2008 	MALE 	TYLER 	34 	33 
2008 	MALE 	BRYAN 	33 	34 
2008 	MALE 	NICHOLAS 	33 	34 
2008 	MALE 	SAMUEL 	33 	34 
2008 	MALE 	BENSON 	31 	35 
2008 	MALE 	CHRISTOPHER 	31 	35 
2008 	MALE 	MOHAMMED 	31 	35 
2008 	MALE 	TENZIN 	31 	35 
2008 	MALE 	ADAM 	30 	36 

2008 	MALE 	AUSTIN 	28 	37 
